"chillutah","chillports","gdd","mat.lo","siteslist","year","lat","long","lat.long","cc","lo"
1704,94.8632195173132,140.255044957107,9.96387074503206,4,2010,49.7167,10.2167,"49.7167 10.2167","1990-2010",127
2352,114.561858771647,68.9461704845463,7.40370951193355,5,1991,52.4,9.45,"52.4 9.45","1990-2010",126
3348,130.23949976749,39.1886027798515,6.45016114615024,5,1992,52.4,9.45,"52.4 9.45","1990-2010",112
2568,122.420878779088,82.2838527817445,7.39274177024321,5,1993,52.4,9.45,"52.4 9.45","1990-2010",113
3216,136.900519862651,56.520500719777,7.29435467566814,5,1994,52.4,9.45,"52.4 9.45","1990-2010",111
2304,107.071353805335,89.2052560682643,7.67596757036423,5,1995,52.4,9.45,"52.4 9.45","1990-2010",115
2028,110.627500851027,126.972035858752,7.69870950533978,5,1996,52.4,9.45,"52.4 9.45","1990-2010",116
2664,126.29108781919,31.9380034904467,6.14419341105367,5,1997,52.4,9.45,"52.4 9.45","1990-2010",108
2724,125.527962075437,141.024643951501,10.0414513884593,5,1998,52.4,9.45,"52.4 9.45","1990-2010",123
2352,124.970784761967,105.717344329339,8.78096754566556,5,1999,52.4,9.45,"52.4 9.45","1990-2010",106
2748,127.220655250028,170.206995942731,10.4429029923894,5,2000,52.4,9.45,"52.4 9.45","1990-2010",120
2196,115.810559960119,114.367055917915,8.56209658281577,5,2001,52.4,9.45,"52.4 9.45","1990-2010",123
2748,128.511330887444,59.2467275538053,6.95532242518159,5,2002,52.4,9.45,"52.4 9.45","1990-2010",112
2748,125.71552349288,126.029322842347,8.56241916345372,5,2003,52.4,9.45,"52.4 9.45","1990-2010",117
2208,119.447895920158,79.2523598751343,7.69612886023618,5,2004,52.4,9.45,"52.4 9.45","1990-2010",109
1872,103.304211764166,133.483467360391,9.8812901017166,5,2005,52.4,9.45,"52.4 9.45","1990-2010",119
1164,92.5563788876591,115.542904557856,9.19774172989832,5,2006,52.4,9.45,"52.4 9.45","1990-2010",118
3192,137.101514301558,82.3179251946841,8.17870949461095,5,2007,52.4,9.45,"52.4 9.45","1990-2010",102
3012,136.578349784097,65.5552542707759,7.40967725373564,5,2008,52.4,9.45,"52.4 9.45","1990-2010",116
2424,117.947080583207,95.0632167533457,8.04903207815463,5,2009,52.4,9.45,"52.4 9.45","1990-2010",100
1584,89.5932996926827,102.672071954778,9.23274172911601,5,2010,52.4,9.45,"52.4 9.45","1990-2010",110
1980,104.679461103653,55.0078882011807,6.74451597828058,6,1991,50.5167,8.81667,"50.5167 8.81667","1990-2010",132
3228,129.069065869359,79.5676975474102,7.97451595078793,6,1992,50.5167,8.81667,"50.5167 8.81667","1990-2010",123
2448,116.699011949307,71.5993687623391,7.06499984208494,6,1993,50.5167,8.81667,"50.5167 8.81667","1990-2010",112
3060,135.010101238658,42.9292336988483,6.43080630787318,6,1994,50.5167,8.81667,"50.5167 8.81667","1990-2010",110
2232,108.916924120736,105.70867483071,7.84048369571927,6,1995,50.5167,8.81667,"50.5167 8.81667","1990-2010",116
2040,113.306068579155,133.480272144227,8.81887077062481,6,1996,50.5167,8.81667,"50.5167 8.81667","1990-2010",122
2472,120.234379979775,45.020558735731,6.60129017503031,6,1997,50.5167,8.81667,"50.5167 8.81667","1990-2010",118
2580,119.417020684249,71.2427474708224,7.11564500224326,6,1998,50.5167,8.81667,"50.5167 8.81667","1990-2010",105
2280,118.905656706477,80.0247581279663,7.85451595347014,6,1999,50.5167,8.81667,"50.5167 8.81667","1990-2010",104
2820,126.894499110145,58.7136936031431,7.51322563851793,6,2000,50.5167,8.81667,"50.5167 8.81667","1990-2010",110
2268,117.857020838419,115.414028192474,8.44435464996364,6,2001,50.5167,8.81667,"50.5167 8.81667","1990-2010",125
3084,135.49833625179,17.7470644434391,4.28806442028332,6,2002,50.5167,8.81667,"50.5167 8.81667","1990-2010",75
2484,118.771636064906,92.1254104140887,7.466612736334,6,2003,50.5167,8.81667,"50.5167 8.81667","1990-2010",110
2040,116.429166526446,126.545802395334,9.49354817489943,6,2004,50.5167,8.81667,"50.5167 8.81667","1990-2010",119
1596,100.512272159469,146.701449729679,10.1253223543266,6,2005,50.5167,8.81667,"50.5167 8.81667","1990-2010",121
1356,94.3226825203788,110.947556421882,8.66887077397757,6,2006,50.5167,8.81667,"50.5167 8.81667","1990-2010",125
3312,136.185853064406,118.267707373079,8.74725786899968,6,2007,50.5167,8.81667,"50.5167 8.81667","1990-2010",109
2856,130.206096781537,63.6960039812312,7.24338693487188,6,2008,50.5167,8.81667,"50.5167 8.81667","1990-2010",122
2436,118.298242469006,144.568617360801,8.78564496491585,6,2009,50.5167,8.81667,"50.5167 8.81667","1990-2010",107
1716,91.9251196903446,109.74125794957,9.14887076324873,6,2010,50.5167,8.81667,"50.5167 8.81667","1990-2010",123
1728,95.6648219047442,58.0913025352155,6.83338694403609,7,1991,49.1667,11.45,"49.1667 11.45","1990-2010",134
2580,116.672172560123,93.7468771330613,8.2791933633327,7,1992,49.1667,11.45,"49.1667 11.45","1990-2010",127
2184,114.535058431956,121.515714520319,8.41677400541882,7,1993,49.1667,11.45,"49.1667 11.45","1990-2010",117
2952,131.707256756931,69.8873243489342,6.74112888158209,7,1994,49.1667,11.45,"49.1667 11.45","1990-2010",117
2040,105.127098161406,131.996436710315,9.22096753583079,7,1995,49.1667,11.45,"49.1667 11.45","1990-2010",121
1824,99.9811005197384,88.5005373823558,6.3535482450839,7,1996,49.1667,11.45,"49.1667 11.45","1990-2010",117
2292,114.638874746843,66.3878487072559,6.67370952825032,7,1997,49.1667,11.45,"49.1667 11.45","1990-2010",124
2328,115.616414317645,109.621505182131,9.13290302167016,7,1998,49.1667,11.45,"49.1667 11.45","1990-2010",117
1836,106.51108451397,99.9617534250381,8.61774174286233,7,1999,49.1667,11.45,"49.1667 11.45","1990-2010",120
2748,124.325140532071,97.9662560276178,8.18499981705099,7,2000,49.1667,11.45,"49.1667 11.45","1990-2010",116
2040,107.661415529571,57.1714736845671,6.67983856037139,7,2001,49.1667,11.45,"49.1667 11.45","1990-2010",119
3060,134.781232035493,72.4177141455193,7.64241918401733,7,2002,49.1667,11.45,"49.1667 11.45","1990-2010",117
2124,105.189416309818,95.6136166009355,7.46870951048068,7,2003,49.1667,11.45,"49.1667 11.45","1990-2010",112
1560,100.822694305437,125.515884867103,9.24838689005663,7,2004,49.1667,11.45,"49.1667 11.45","1990-2010",121
1488,90.3421002444956,95.3673078367496,8.67499980609864,7,2005,49.1667,11.45,"49.1667 11.45","1990-2010",116
1380,86.8968789997758,105.439220362247,8.46709658493919,7,2006,49.1667,11.45,"49.1667 11.45","1990-2010",118
3096,129.641101230697,105.548120818744,8.12645143126288,7,2007,49.1667,11.45,"49.1667 11.45","1990-2010",108
2664,130.128566928812,73.3810876376235,7.76177402005921,7,2008,49.1667,11.45,"49.1667 11.45","1990-2010",120
1992,106.825030625721,110.738750661213,7.74758047198937,7,2009,49.1667,11.45,"49.1667 11.45","1990-2010",104
1716,94.9766529398451,83.7251517985838,8.02741917541191,7,2010,49.1667,11.45,"49.1667 11.45","1990-2010",119
1632,90.4917664581161,86.3995674232705,8.5711288406784,8,1991,48.75,13.5167,"48.75 13.5167","1990-2010",146
2340,103.864132207219,7.61239392474074,4.06596765105402,8,1992,48.75,13.5167,"48.75 13.5167","1990-2010",102
1836,104.653032271884,95.2674138087157,7.30741919150516,8,1993,48.75,13.5167,"48.75 13.5167","1990-2010",116
2748,123.225164679591,105.436642777184,7.99806433735836,8,1994,48.75,13.5167,"48.75 13.5167","1990-2010",124
1752,98.2295459935457,126.554401795173,8.92709657465739,8,1995,48.75,13.5167,"48.75 13.5167","1990-2010",123
1620,88.7015020169164,132.52657627792,8.57370948578201,8,1996,48.75,13.5167,"48.75 13.5167","1990-2010",123
2160,107.183348040787,84.5383991641976,7.23483854796617,8,1997,48.75,13.5167,"48.75 13.5167","1990-2010",130
2196,112.956934945806,76.4204885217433,7.91951595201728,8,1998,48.75,13.5167,"48.75 13.5167","1990-2010",115
1596,99.8779242113697,70.2916574478158,7.9174191778706,8,1999,48.75,13.5167,"48.75 13.5167","1990-2010",116
2424,113.138275852765,124.604814869495,8.96209657387508,8,2000,48.75,13.5167,"48.75 13.5167","1990-2010",117
1908,106.767927810123,109.658431343706,7.78951595492301,8,2001,48.75,13.5167,"48.75 13.5167","1990-2010",123
2964,131.012257283913,47.5989415496637,6.15096760445064,8,2002,48.75,13.5167,"48.75 13.5167","1990-2010",102
1884,94.436091435547,99.5092887248086,7.60387079778218,8,2003,48.75,13.5167,"48.75 13.5167","1990-2010",118
1452,96.5994145958679,78.4368847047038,7.43274176934914,8,2004,48.75,13.5167,"48.75 13.5167","1990-2010",116
1356,81.2432345035562,126.391766305475,9.41548366051528,8,2005,48.75,13.5167,"48.75 13.5167","1990-2010",122
1380,86.7787771418132,100.133547362806,8.19370949427567,8,2006,48.75,13.5167,"48.75 13.5167","1990-2010",122
2964,124.855356205951,36.0679326720425,6.04193534882319,8,2007,48.75,13.5167,"48.75 13.5167","1990-2010",96
2508,126.643561945291,108.66676634805,9.23612882581449,8,2008,48.75,13.5167,"48.75 13.5167","1990-2010",129
1836,102.710844339897,131.991618943039,8.15403207580769,8,2009,48.75,13.5167,"48.75 13.5167","1990-2010",106
1824,92.6574258615962,94.0594776188685,8.54532238964232,8,2010,48.75,13.5167,"48.75 13.5167","1990-2010",120
1836,103.28732990806,62.5313620308416,7.0988708090698,9,1991,49.4667,9.58333,"49.4667 9.58333","1990-2010",129
2976,123.420878375355,104.326724806831,8.86741915663644,9,1992,49.4667,9.58333,"49.4667 9.58333","1990-2010",127
2352,117.492762486252,115.582403699881,8.27354820216856,9,1993,49.4667,9.58333,"49.4667 9.58333","1990-2010",115
2976,130.705984890487,86.2636780455292,7.74225789146318,9,1994,49.4667,9.58333,"49.4667 9.58333","1990-2010",117
2244,112.06857240774,150.221481904948,10.0082255827503,9,1995,49.4667,9.58333,"49.4667 9.58333","1990-2010",125
2052,113.410172901232,132.629357092473,8.61580625903462,9,1996,49.4667,9.58333,"49.4667 9.58333","1990-2010",121
2424,117.616655731994,61.875940114416,7.03467726211755,9,1997,49.4667,9.58333,"49.4667 9.58333","1990-2010",121
2400,118.879298282705,137.258522179142,9.78145139427074,9,1998,49.4667,9.58333,"49.4667 9.58333","1990-2010",118
2160,115.189237586323,107.982797685155,9.08903205490881,9,1999,49.4667,9.58333,"49.4667 9.58333","1990-2010",118
2964,131.609524131717,102.034803649418,8.66370948377035,9,2000,49.4667,9.58333,"49.4667 9.58333","1990-2010",115
2268,113.279018916334,108.34429610306,8.2779030407809,9,2001,49.4667,9.58333,"49.4667 9.58333","1990-2010",122
3024,134.937439823739,92.6763035409233,8.31983852371453,9,2002,49.4667,9.58333,"49.4667 9.58333","1990-2010",116
2400,113.395185567826,138.190335754226,8.77645141673425,9,2003,49.4667,9.58333,"49.4667 9.58333","1990-2010",116
1848,112.046874173182,87.1545276934723,7.86387079197072,9,2004,49.4667,9.58333,"49.4667 9.58333","1990-2010",116
1488,96.1008936400762,118.456033977858,9.33338688815673,9,2005,49.4667,9.58333,"49.4667 9.58333","1990-2010",117
1416,91.8508905791238,103.854389973674,8.5546772281429,9,2006,49.4667,9.58333,"49.4667 9.58333","1990-2010",121
3228,133.937449219672,111.183006986353,8.38225787715806,9,2007,49.4667,9.58333,"49.4667 9.58333","1990-2010",106
2772,129.845640533167,85.2130158739703,8.17661272046427,9,2008,49.4667,9.58333,"49.4667 9.58333","1990-2010",120
2196,112.956051624905,135.041843942476,8.65370948399387,9,2009,49.4667,9.58333,"49.4667 9.58333","1990-2010",105
1668,94.1142431981826,103.673122171419,8.88661270459453,9,2010,49.4667,9.58333,"49.4667 9.58333","1990-2010",118
2712,119.812131557622,59.3054423750217,6.89322565237601,10,1991,54.1167,10.1667,"54.1167 10.1667","1990-2010",131
3384,133.468344248972,80.8128797118408,8.34354820060394,10,1992,54.1167,10.1667,"54.1167 10.1667","1990-2010",134
2724,124.571976575981,124.157732839418,8.44499981123954,10,1993,54.1167,10.1667,"54.1167 10.1667","1990-2010",118
3132,134.466166517023,116.177994988302,8.73564496603344,10,1994,54.1167,10.1667,"54.1167 10.1667","1990-2010",120
2292,110.611551330209,125.460413542293,9.43661269230107,10,1995,54.1167,10.1667,"54.1167 10.1667","1990-2010",136
1656,101.689717843607,134.709092672322,9.25548366409156,10,1996,54.1167,10.1667,"54.1167 10.1667","1990-2010",125
2592,126.553531264707,101.95711031006,8.36983852259694,10,1997,54.1167,10.1667,"54.1167 10.1667","1990-2010",133
2892,127.633090678859,124.326591030143,9.45983849823355,10,1998,54.1167,10.1667,"54.1167 10.1667","1990-2010",127
2424,123.282312666951,102.602728726897,8.90645141382852,10,1999,54.1167,10.1667,"54.1167 10.1667","1990-2010",124
3288,132.08845881492,152.128468565033,9.8298384899634,10,2000,54.1167,10.1667,"54.1167 10.1667","1990-2010",123
2016,110.286686643544,96.2547616532955,7.84532240528854,10,2001,54.1167,10.1667,"54.1167 10.1667","1990-2010",132
2724,126.15826657559,66.0716248391341,7.61677402330022,10,2002,54.1167,10.1667,"54.1167 10.1667","1990-2010",124
2604,123.054611064029,134.033688955667,8.86693528567952,10,2003,54.1167,10.1667,"54.1167 10.1667","1990-2010",126
2472,124.874561965045,109.241215621008,9.15629011792161,10,2004,54.1167,10.1667,"54.1167 10.1667","1990-2010",123
1884,107.585369133996,128.965058903274,9.57241914087846,10,2005,54.1167,10.1667,"54.1167 10.1667","1990-2010",132
1428,94.7519107874449,176.186999237612,10.9535481422659,10,2006,54.1167,10.1667,"54.1167 10.1667","1990-2010",133
3432,142.58957767421,126.495899574121,9.57290301183539,10,2007,54.1167,10.1667,"54.1167 10.1667","1990-2010",115
3312,141.900438108778,105.677314121326,8.646290129321,10,2008,54.1167,10.1667,"54.1167 10.1667","1990-2010",128
2532,119.462510068972,102.40536601953,8.30548368532571,10,2009,54.1167,10.1667,"54.1167 10.1667","1990-2010",111
1740,92.1039940096403,82.3445088011123,8.25532239612432,10,2010,54.1167,10.1667,"54.1167 10.1667","1990-2010",124
1884,101.743357499534,75.7722585460313,7.52129015446671,11,1991,49.8833,10.0333,"49.8833 10.0333","1990-2010",120
3024,121.575120336874,94.4944265513386,8.58258045332566,11,1992,49.8833,10.0333,"49.8833 10.0333","1990-2010",123
2412,118.634525834156,107.471184377829,8.05935465856906,11,1993,49.8833,10.0333,"49.8833 10.0333","1990-2010",114
3024,132.844990650194,112.051501766928,8.44467723060159,11,1994,49.8833,10.0333,"49.8833 10.0333","1990-2010",120
2148,107.032116310197,160.893856673418,10.3367739625035,11,1995,49.8833,10.0333,"49.8833 10.0333","1990-2010",123
1968,109.456292817555,104.491738342737,7.3275804813771,11,1996,49.8833,10.0333,"49.8833 10.0333","1990-2010",118
2460,119.480882035955,68.4095457038995,7.31548370745393,11,1997,49.8833,10.0333,"49.8833 10.0333","1990-2010",122
2352,118.138721469008,140.137252319702,9.92467719752101,11,1998,49.8833,10.0333,"49.8833 10.0333","1990-2010",126
2196,117.943821163054,136.37773513859,9.93306429410774,11,1999,49.8833,10.0333,"49.8833 10.0333","1990-2010",120
2928,127.710942551449,106.916827523615,8.84758044740245,11,2000,49.8833,10.0333,"49.8833 10.0333","1990-2010",115
2172,111.520436426124,107.587222550909,8.54564497028027,11,2001,49.8833,10.0333,"49.8833 10.0333","1990-2010",121
3000,135.475294421753,149.348679076656,10.3095158985966,11,2002,49.8833,10.0333,"49.8833 10.0333","1990-2010",129
2520,118.217194812505,206.208947265694,10.5961287954161,11,2003,49.8833,10.0333,"49.8833 10.0333","1990-2010",125
1956,115.768732894942,116.532591407516,9.19274173001008,11,2004,49.8833,10.0333,"49.8833 10.0333","1990-2010",119
1656,102.182783967662,154.753512173459,10.1853223529855,11,2005,49.8833,10.0333,"49.8833 10.0333","1990-2010",122
1536,96.5637693757709,128.101228971236,9.29096753426617,11,2006,49.8833,10.0333,"49.8833 10.0333","1990-2010",124
3252,137.426882094554,186.376752244691,11.1432255573811,11,2007,49.8833,10.0333,"49.8833 10.0333","1990-2010",116
2892,133.969552240256,71.5066514028265,7.89322563002427,11,2008,49.8833,10.0333,"49.8833 10.0333","1990-2010",118
2172,113.163417065138,220.060320618613,12.0232255377116,11,2009,49.8833,10.0333,"49.8833 10.0333","1990-2010",119
1668,94.9806847217897,92.246871285156,8.65177400016616,11,2010,49.8833,10.0333,"49.8833 10.0333","1990-2010",115
1812,98.8151127409784,74.8413062350394,8.07741917429432,12,1991,49.95,11.1667,"49.95 11.1667","1990-2010",145
2676,121.342748106371,135.951745519193,9.62596752677834,12,1992,49.95,11.1667,"49.95 11.1667","1990-2010",135
2208,114.613288558175,199.490912054812,11.1562900732181,12,1993,49.95,11.1667,"49.95 11.1667","1990-2010",122
3072,132.992429515761,145.168314816879,9.51951591625449,12,1994,49.95,11.1667,"49.95 11.1667","1990-2010",130
2016,103.341059348779,165.939615320549,10.0903223551089,12,1995,49.95,11.1667,"49.95 11.1667","1990-2010",128
1908,103.971362548832,182.628577855538,11.1477416863124,12,1996,49.95,11.1667,"49.95 11.1667","1990-2010",137
2328,116.471005949139,154.528624073689,9.51064494871084,12,1997,49.95,11.1667,"49.95 11.1667","1990-2010",135
2460,117.483671809797,152.921552082273,9.98387074458503,12,1998,49.95,11.1667,"49.95 11.1667","1990-2010",130
1932,109.418160811639,120.675539640975,9.24177398697864,12,1999,49.95,11.1667,"49.95 11.1667","1990-2010",126
2688,123.02069732591,173.604612833674,10.3988707353091,12,2000,49.95,11.1667,"49.95 11.1667","1990-2010",122
2136,110.523480669428,124.870422568189,8.29048368566099,12,2001,49.95,11.1667,"49.95 11.1667","1990-2010",128
2952,133.152289163023,147.658147735363,10.1761288048039,12,2002,49.95,11.1667,"49.95 11.1667","1990-2010",131
2364,112.244011460585,152.888590399274,9.04306431400079,12,2003,49.95,11.1667,"49.95 11.1667","1990-2010",124
1644,102.899448724361,149.9314180551,9.98354816394708,12,2004,49.95,11.1667,"49.95 11.1667","1990-2010",129
1368,92.0367837912999,164.821694030331,10.4259675088969,12,2005,49.95,11.1667,"49.95 11.1667","1990-2010",127
1344,93.8233831754088,161.157969397719,10.2032255783917,12,2006,49.95,11.1667,"49.95 11.1667","1990-2010",128
3120,132.092902016667,173.255792039193,10.7166126636908,12,2007,49.95,11.1667,"49.95 11.1667","1990-2010",117
2700,128.029708445776,104.589430101153,8.95080625154679,12,2008,49.95,11.1667,"49.95 11.1667","1990-2010",129
2076,109.047523704819,139.884603373045,8.54967722825466,12,2009,49.95,11.1667,"49.95 11.1667","1990-2010",109
1752,90.7520940990781,104.756826120942,8.83370947997056,12,2010,49.95,11.1667,"49.95 11.1667","1990-2010",127
1884,101.182221757637,52.9920059333647,6.72887081733995,13,1991,50.4167,10.3833,"50.4167 10.3833","1990-2010",141
2904,125.408554278736,225.644530606951,16.3620584578089,13,1992,50.4167,10.3833,"50.4167 10.3833","1990-2010",166
2208,112.075417240335,144.383652539125,9.38935462884124,13,1993,50.4167,10.3833,"50.4167 10.3833","1990-2010",118
3132,134.426937758707,96.8477989767704,7.79532240640612,13,1994,50.4167,10.3833,"50.4167 10.3833","1990-2010",120
2004,102.939790388291,129.582234112775,9.33790301708805,13,1995,50.4167,10.3833,"50.4167 10.3833","1990-2010",123
1932,105.090570991715,130.718332182407,8.80274173872726,13,1996,50.4167,10.3833,"50.4167 10.3833","1990-2010",124
2316,114.745909296903,75.2407963080994,7.01661274639229,13,1997,50.4167,10.3833,"50.4167 10.3833","1990-2010",125
2448,119.025022278139,106.5974598935,8.84112883464343,13,1998,50.4167,10.3833,"50.4167 10.3833","1990-2010",126
2088,112.803827455908,119.724503911391,9.26725785737677,13,1999,50.4167,10.3833,"50.4167 10.3833","1990-2010",123
2904,127.542406617427,124.557128655467,9.08467721629648,13,2000,50.4167,10.3833,"50.4167 10.3833","1990-2010",119
2064,114.547612050249,117.39194819216,8.33177400731872,13,2001,50.4167,10.3833,"50.4167 10.3833","1990-2010",126
2988,132.279874997878,83.5141682225872,8.17951594620583,13,2002,50.4167,10.3833,"50.4167 10.3833","1990-2010",126
2448,115.472172108599,137.142036731163,8.48306432651776,13,2003,50.4167,10.3833,"50.4167 10.3833","1990-2010",122
1908,110.589695871785,126.235370955346,9.32919333986337,13,2004,50.4167,10.3833,"50.4167 10.3833","1990-2010",122
1656,101.690645217258,155.009993391154,10.0938707421263,13,2005,50.4167,10.3833,"50.4167 10.3833","1990-2010",124
1512,97.0186432110443,105.716362438942,8.57887077598923,13,2006,50.4167,10.3833,"50.4167 10.3833","1990-2010",126
3276,136.375131130095,95.0657522386266,8.4096772313839,13,2007,50.4167,10.3833,"50.4167 10.3833","1990-2010",112
2880,130.172525383579,55.3893675187948,6.99645145652035,13,2008,50.4167,10.3833,"50.4167 10.3833","1990-2010",124
2208,111.770595435384,136.466155286157,8.91096754275983,13,2009,50.4167,10.3833,"50.4167 10.3833","1990-2010",110
1776,92.2350591430564,81.5035565628369,7.96532240260633,13,2010,50.4167,10.3833,"50.4167 10.3833","1990-2010",121
1788,96.1803459783235,51.3909043634289,6.75983855858325,14,1991,48.4333,10.4167,"48.4333 10.4167","1990-2010",126
2748,117.679940208221,102.24730088543,8.51935464828726,14,1992,48.4333,10.4167,"48.4333 10.4167","1990-2010",127
2268,114.969093822453,170.299501126552,10.4235481541123,14,1993,48.4333,10.4167,"48.4333 10.4167","1990-2010",121
2940,131.657614305727,92.4156941965132,7.52838692850163,14,1994,48.4333,10.4167,"48.4333 10.4167","1990-2010",122
2268,111.642828771494,135.060634000416,9.47677398172598,14,1995,48.4333,10.4167,"48.4333 10.4167","1990-2010",123
1932,106.329932612907,105.103676209837,7.49145144545623,14,1996,48.4333,10.4167,"48.4333 10.4167","1990-2010",119
2304,115.485265720069,63.3507964343458,6.73758049456463,14,1997,48.4333,10.4167,"48.4333 10.4167","1990-2010",123
2268,116.073802466486,119.825141799557,9.24483850303917,14,1998,48.4333,10.4167,"48.4333 10.4167","1990-2010",120
1932,106.78870086748,161.985075782256,10.1653223534325,14,1999,48.4333,10.4167,"48.4333 10.4167","1990-2010",130
2856,129.703446925543,163.416853088693,10.2637094480076,14,2000,48.4333,10.4167,"48.4333 10.4167","1990-2010",123
2232,115.164335008962,106.999923898828,8.02419336903239,14,2001,48.4333,10.4167,"48.4333 10.4167","1990-2010",123
3144,136.866300509033,87.1210969237084,8.23338691274365,14,2002,48.4333,10.4167,"48.4333 10.4167","1990-2010",126
2220,110.101125708788,114.720333918615,8.11629014116742,14,2003,48.4333,10.4167,"48.4333 10.4167","1990-2010",119
1740,102.193153648541,117.738622315467,9.0930643128832,14,2004,48.4333,10.4167,"48.4333 10.4167","1990-2010",124
1536,93.1158926492814,164.260828055422,10.3780642841612,14,2005,48.4333,10.4167,"48.4333 10.4167","1990-2010",124
1500,91.6002720278725,162.549297362727,10.2390320292043,14,2006,48.4333,10.4167,"48.4333 10.4167","1990-2010",130
3156,131.362146392859,88.4344662809568,7.76161272974024,14,2007,48.4333,10.4167,"48.4333 10.4167","1990-2010",109
2424,121.36836879647,88.5340825682361,8.31241916904166,14,2008,48.4333,10.4167,"48.4333 10.4167","1990-2010",125
1992,104.959715503929,113.722311381649,8.0564514328275,14,2009,48.4333,10.4167,"48.4333 10.4167","1990-2010",107
1824,99.9951285286002,76.6147799398711,7.81209659957958,14,2010,48.4333,10.4167,"48.4333 10.4167","1990-2010",119
2472,120.879626649176,71.1514830759658,7.49774176789628,15,1991,53.15,8.2,"53.15 8.2","1990-2010",129
3408,132.548914955477,104.447046574916,9.08499979693443,15,1992,53.15,8.2,"53.15 8.2","1990-2010",129
2820,128.473172053526,140.486954787007,9.27645140555837,15,1993,53.15,8.2,"53.15 8.2","1990-2010",117
3168,136.348557150591,116.597366943361,8.92548367146763,15,1994,53.15,8.2,"53.15 8.2","1990-2010",119
2364,110.010436175725,125.137898925587,9.31564495306943,15,1995,53.15,8.2,"53.15 8.2","1990-2010",125
2100,113.566537585969,144.474685139441,9.43435462783541,15,1996,53.15,8.2,"53.15 8.2","1990-2010",124
2880,129.877280051521,83.7253165099407,8.11032239936532,15,1997,53.15,8.2,"53.15 8.2","1990-2010",129
2880,128.817478388391,127.084247866623,9.63887075229638,15,1998,53.15,8.2,"53.15 8.2","1990-2010",117
2496,124.85835763846,133.961474644352,9.74999978207052,15,1999,53.15,8.2,"53.15 8.2","1990-2010",122
3072,131.553816128719,117.005348284638,8.94516109038265,15,2000,53.15,8.2,"53.15 8.2","1990-2010",118
2220,113.122313482574,111.213184732635,8.51064497106258,15,2001,53.15,8.2,"53.15 8.2","1990-2010",130
2904,129.042198704364,85.3954464412918,8.56354819568655,15,2002,53.15,8.2,"53.15 8.2","1990-2010",124
2820,130.114663987917,114.085353045236,8.25887078314178,15,2003,53.15,8.2,"53.15 8.2","1990-2010",115
2484,123.047709503125,117.874900482956,9.47935462682959,15,2004,53.15,8.2,"53.15 8.2","1990-2010",118
2040,107.837866251066,137.931832656434,10.0448384851578,15,2005,53.15,8.2,"53.15 8.2","1990-2010",120
1380,98.7928621003744,120.824366424473,9.17370947237096,15,2006,53.15,8.2,"53.15 8.2","1990-2010",124
3384,142.938957091086,138.241761565395,9.6756449450228,15,2007,53.15,8.2,"53.15 8.2","1990-2010",107
3168,139.262417892422,56.2164744677818,6.93322565148194,15,2008,53.15,8.2,"53.15 8.2","1990-2010",116
2628,122.411661663832,113.302410895621,8.51548368063185,15,2009,53.15,8.2,"53.15 8.2","1990-2010",103
1680,93.596610401606,86.4239377101013,8.65887077420109,15,2010,53.15,8.2,"53.15 8.2","1990-2010",112
2028,105.978438194579,50.2158235415196,6.55532243412228,16,1991,50.6167,8.35,"50.6167 8.35","1990-2010",134
3300,129.699791868244,83.5896375819949,8.31290303999858,16,1992,50.6167,8.35,"50.6167 8.35","1990-2010",127
2520,123.949064246098,108.859772860663,8.19016110725821,16,1993,50.6167,8.35,"50.6167 8.35","1990-2010",116
3168,136.594041613557,80.0530242095146,7.45112886571235,16,1994,50.6167,8.35,"50.6167 8.35","1990-2010",116
2292,111.270034661224,115.169240589455,8.26887078291827,16,1995,50.6167,8.35,"50.6167 8.35","1990-2010",117
2100,115.695936787862,139.35596735557,9.80096752286678,16,1996,50.6167,8.35,"50.6167 8.35","1990-2010",128
2640,124.128437010082,89.8700985222843,7.92822562924196,16,1997,50.6167,8.35,"50.6167 8.35","1990-2010",125
2628,121.60806533292,103.026056454349,8.68967722512541,16,1998,50.6167,8.35,"50.6167 8.35","1990-2010",126
2400,121.370488527285,129.145279109117,9.36532237131389,16,1999,50.6167,8.35,"50.6167 8.35","1990-2010",123
2940,128.167714227775,128.329393305441,9.3164514046643,16,2000,50.6167,8.35,"50.6167 8.35","1990-2010",119
2328,120.813375742738,114.581128059368,8.45661271420578,16,2001,50.6167,8.35,"50.6167 8.35","1990-2010",127
3120,135.799607472165,89.5101447915046,8.50499980989844,16,2002,50.6167,8.35,"50.6167 8.35","1990-2010",125
2640,121.511672781052,167.614497708352,9.66129010663398,16,2003,50.6167,8.35,"50.6167 8.35","1990-2010",124
2160,120.141762587535,114.184545232546,9.13258044103221,16,2004,50.6167,8.35,"50.6167 8.35","1990-2010",119
1752,104.686219906457,146.887671498952,10.1633868696048,16,2005,50.6167,8.35,"50.6167 8.35","1990-2010",121
1512,95.49712892746,122.08849860531,9.14499979559332,16,2006,50.6167,8.35,"50.6167 8.35","1990-2010",126
3312,138.620061533671,222.140719628054,11.9012900565661,16,2007,50.6167,8.35,"50.6167 8.35","1990-2010",121
2964,132.02557171902,67.1051054958291,7.45580628496264,16,2008,50.6167,8.35,"50.6167 8.35","1990-2010",122
